Date,Open,High,Low,Close,Div,Adj Close,Volume
7/18/2023,8.2,8.2,8.1,8.1,0.18,7.92,9710
7/20/2023,8.05,8.19,8.03,8.17,0.18,7.99,6590
7/21/2023,8.18,8.2,8.18,8.18,0.18,8,3980
7/24/2023,8.2,8.2,8.2,8.2,0.18,8.02,250
7/26/2023,8.19,8.25,8.13,8.24,0.18,8.06,13500
7/27/2023,8.24,8.24,8.15,8.23,0.18,8.05,3310
7/28/2023,8.16,8.22,8.16,8.22,0.18,8.04,30
7/31/2023,8.09,8.2,8.05,8.2,0.18,8.02,8500
8/1/2023,8.2,8.27,8.2,8.25,0.18,8.07,940
8/2/2023,8.24,8.25,8.24,8.24,0.18,8.06,120
8/3/2023,8.23,8.27,8.15,8.25,0.18,8.07,2880
8/4/2023,8.15,8.15,8.15,8.15,0.18,7.97,660
8/7/2023,8.1,8.15,8.1,8.13,0.18,7.95,1530
8/8/2023,8.14,8.14,8.05,8.05,0.18,7.87,2560
8/9/2023,8,8.13,8,8.05,0.18,7.87,840
8/10/2023,8,8.05,8,8,0.18,7.82,7600
8/11/2023,8,8.11,8,8.11,0.18,7.93,3160
8/15/2023,8,8.24,8,8.2,0.18,8.02,6480
8/16/2023,8.19,8.2,8.19,8.2,0.18,8.02,1500
8/17/2023,8.2,8.2,8.2,8.2,0.18,8.02,710
8/18/2023,8.19,8.2,8.19,8.2,0.18,8.02,2840
8/22/2023,8.06,8.21,8.06,8.1,0.18,7.92,910
8/23/2023,8.2,8.2,8.2,8.2,0.18,8.02,10
8/24/2023,8.05,8.2,8.05,8.19,0.18,8.01,3250
8/25/2023,8.18,8.18,8.18,8.18,0.18,8,2500
8/28/2023,8.15,8.32,8.15,8.32,0.18,8.14,6380
8/29/2023,8.33,8.59,8.32,8.45,0.18,8.27,19530
8/30/2023,8.45,8.5,8.45,8.5,0.18,8.32,6340
8/31/2023,8.49,8.5,8.49,8.5,0.18,8.32,720
9/1/2023,8.33,8.5,8.21,8.5,0.18,8.32,14120
9/4/2023,8.48,8.48,8.41,8.41,0.18,8.23,3500
9/5/2023,8.39,8.41,8.39,8.41,0.18,8.23,1070
9/6/2023,8.45,8.88,8.45,8.6,0.18,8.42,62570
9/7/2023,8.61,8.75,8.6,8.7,0.18,8.52,11720
9/8/2023,8.7,8.7,8.65,8.7,0.18,8.52,4940
9/11/2023,8.74,8.75,8.66,8.72,0.18,8.54,670
9/12/2023,8.68,8.7,8.59,8.68,0.18,8.5,4570
9/13/2023,8.57,8.67,8.57,8.67,0.18,8.49,2730
9/14/2023,8.6,8.7,8.6,8.7,0.18,8.52,9670
9/15/2023,8.67,8.75,8.67,8.67,0.18,8.49,1180
9/18/2023,8.6,8.74,8.6,8.7,0.18,8.52,1500
9/19/2023,8.7,8.74,8.6,8.74,0.18,8.56,6320
9/20/2023,8.74,8.74,8.6,8.71,0.18,8.53,1040
9/21/2023,8.6,8.7,8.6,8.6,0.18,8.42,5040
9/22/2023,8.6,8.69,8.57,8.6,0.18,8.42,6040
9/25/2023,8.7,8.7,8.57,8.6,0.18,8.42,1880
9/26/2023,8.58,8.68,8.57,8.68,0.18,8.5,7550
9/28/2023,8.65,8.7,8.65,8.7,0.18,8.52,2410
9/29/2023,8.53,8.69,8.53,8.69,0.18,8.51,1940
10/2/2023,8.65,8.65,8.65,8.65,0.18,8.47,100
10/3/2023,8.6,8.7,8.6,8.6,0.18,8.42,4220
10/4/2023,8.6,8.6,8.6,8.6,0.18,8.42,190
10/5/2023,8.5,8.6,8.5,8.6,0.18,8.42,10090
10/6/2023,8.59,8.78,8.59,8.75,0.18,8.57,19890
10/10/2023,8.7,8.7,8.69,8.7,0.18,8.52,14710
10/11/2023,8.7,8.7,8.59,8.6,0.18,8.42,2520
10/12/2023,8.6,8.69,8.6,8.69,0.18,8.51,720
10/13/2023,8.6,8.68,8.6,8.67,0.18,8.49,9060
10/16/2023,8.67,8.67,8.6,8.6,0.18,8.42,500
10/17/2023,8.6,8.7,8.6,8.6,0.18,8.42,610
10/19/2023,8.58,8.65,8.5,8.6,0.18,8.42,3670
10/20/2023,8.7,8.7,8.33,8.5,0.18,8.32,240
10/23/2023,8.5,8.69,8.5,8.69,0.18,8.51,1920
10/24/2023,8.6,8.6,8.6,8.6,0.18,8.42,2000
10/25/2023,8.53,8.65,8.5,8.6,0.18,8.42,4330
10/26/2023,8.6,8.6,8.6,8.6,0.18,8.42,400
10/27/2023,8.5,8.6,8.5,8.6,0.18,8.42,790
10/30/2023,8.32,8.57,8.32,8.54,0.18,8.36,2360
11/1/2023,8.5,8.5,8.5,8.5,0.18,8.32,1080
11/2/2023,8.33,8.45,8.33,8.45,0.18,8.27,26130
11/3/2023,8.45,8.5,8.45,8.45,0.18,8.27,1200
11/6/2023,8.45,8.45,8.45,8.45,0.18,8.27,10
11/7/2023,8.4,8.4,8.35,8.39,0.18,8.21,690
11/8/2023,8.38,8.52,8.36,8.52,0.18,8.34,3020
11/9/2023,8.42,8.42,8.41,8.42,0.18,8.24,1030
11/10/2023,8.49,8.51,8.49,8.51,0.18,8.33,370
11/13/2023,8.45,8.51,8.38,8.4,0.18,8.22,2390
11/14/2023,8.36,8.4,8.36,8.39,0.18,8.21,1110
11/15/2023,8.4,8.5,8.39,8.49,0.18,8.31,1460
11/16/2023,8.36,8.48,8.36,8.48,0.18,8.3,1840
11/17/2023,8.48,8.48,8.36,8.36,0.18,8.18,1000
11/21/2023,8.4,8.4,8.36,8.36,0.18,8.18,5290
11/22/2023,8.38,8.39,8.29,8.3,0.18,8.12,4480
11/23/2023,8.3,8.49,8.3,8.48,0.18,8.3,470
11/24/2023,8.32,8.39,8.3,8.39,0.18,8.21,1710
11/27/2023,8.4,8.44,8.31,8.31,0.18,8.13,5300
11/28/2023,8.4,8.4,8.4,8.4,0.18,8.22,1270
11/29/2023,8.3,8.47,8.3,8.3,0.18,8.12,6410
11/30/2023,8.3,8.5,8.3,8.3,0.18,8.12,7710
12/1/2023,8.4,8.4,8.23,8.3,0.18,8.12,2910
12/4/2023,8.3,8.3,8.23,8.3,0.18,8.12,2100
12/5/2023,8.5,8.5,8.33,8.49,0.18,8.31,380
9/1/2023,4.99,5.08,4.99,5.08,0.35,4.73,23756
9/4/2023,5.07,5.07,5,5.01,0.35,4.66,24550
9/5/2023,5.06,5.06,5,5.06,0.35,4.71,20545
9/6/2023,5.06,5.06,5.06,5.06,0.35,4.71,14021
9/7/2023,5.01,5.08,5,5.08,0.35,4.73,7702
9/8/2023,5.08,5.08,5,5.01,0.35,4.66,2757
9/11/2023,5.01,5.06,5.01,5.06,0.35,4.71,42149
9/12/2023,5.06,5.06,5.01,5.02,0.35,4.67,1105
9/13/2023,5.02,5.03,5,5.03,0.35,4.68,1237
9/14/2023,5.02,5.03,5,5.03,0.35,4.68,5096
9/18/2023,5.01,5.03,5,5.03,0.35,4.68,1351
9/19/2023,5.06,5.06,5.03,5.03,0.35,4.68,538
9/20/2023,5.03,5.03,4.97,5,0.35,4.65,9946
9/21/2023,4.97,5.06,4.96,5,0.35,4.65,5569
9/22/2023,5,5,4.96,4.96,0.35,4.61,2726
9/25/2023,4.95,4.95,4.84,4.95,0.35,4.6,5493
9/26/2023,4.95,4.95,4.9,4.95,0.35,4.6,13890
9/28/2023,4.95,4.97,4.95,4.97,0.35,4.62,7381
9/29/2023,4.97,4.97,4.97,4.97,0.35,4.62,4000
10/2/2023,4.99,4.99,4.95,4.99,0.35,4.64,1733
10/3/2023,5,5,4.97,4.99,0.35,4.64,64961
10/4/2023,4.99,4.99,4.95,4.99,0.35,4.64,4657
10/5/2023,4.99,5,4.96,5,0.35,4.65,47633
10/6/2023,4.99,5,4.95,5,0.35,4.65,32600
10/9/2023,5,5,4.95,5,0.35,4.65,24286
10/10/2023,5,5,4.99,5,0.35,4.65,16964
10/11/2023,5,5,4.99,5,0.35,4.65,6275
10/12/2023,5,5,5,5,0.35,4.65,63600
10/13/2023,5,5,4.97,5,0.35,4.65,2422
10/16/2023,5,5,4.97,5,0.35,4.65,302
10/17/2023,5,5,5,5,0.35,4.65,2425
10/18/2023,5,5,4.97,5,0.35,4.65,1733
10/19/2023,5,5,5,5,0.35,4.65,788
10/20/2023,5,5,4.95,4.95,0.35,4.6,6850
10/23/2023,5,5,4.95,5,0.35,4.65,9788
10/24/2023,5,5,4.99,4.99,0.35,4.64,5515
10/25/2023,4.96,5,4.9,4.96,0.35,4.61,757
10/26/2023,4.87,4.99,4.83,4.83,0.35,4.48,24036
10/27/2023,4.84,4.98,4.83,4.98,0.35,4.63,4664
10/30/2023,4.99,4.99,4.86,4.99,0.35,4.64,10596
10/31/2023,4.99,4.99,4.86,4.9,0.35,4.55,423888
11/1/2023,4.9,4.95,4.9,4.95,0.35,4.6,270
11/2/2023,4.92,4.95,4.92,4.95,0.35,4.6,67
11/3/2023,4.9,4.9,4.9,4.9,0.35,4.55,277
11/6/2023,4.95,4.95,4.9,4.9,0.35,4.55,631
11/7/2023,4.9,4.9,4.89,4.9,0.35,4.55,514
11/8/2023,4.88,4.89,4.88,4.89,0.35,4.54,756
11/9/2023,4.87,4.95,4.87,4.95,0.35,4.6,2105
11/10/2023,4.88,4.9,4.86,4.9,0.35,4.55,3464
11/13/2023,4.9,4.9,4.83,4.89,0.35,4.54,127
11/14/2023,4.88,4.89,4.87,4.89,0.35,4.54,5518
11/15/2023,4.92,4.93,4.89,4.93,0.35,4.58,8602
11/16/2023,4.9,4.95,4.9,4.95,0.35,4.6,450
11/17/2023,4.95,4.95,4.95,4.95,0.35,4.6,11114
11/20/2023,4.92,4.95,4.92,4.95,0.35,4.6,165
11/21/2023,4.95,4.98,4.91,4.98,0.35,4.63,8115
11/22/2023,4.95,4.98,4.95,4.98,0.35,4.63,306660
11/23/2023,4.98,4.98,4.92,4.92,0.35,4.57,5550
